"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2026-05-04T17:45:00.000Z","393.45","393.50","392.59","392.62","-0.2173","-0.2284","359,484"
"2026-05-04T17:50:00.000Z","392.62","393.02","392.45","392.55","-0.0166","-0.0277","287,142"
"2026-05-04T17:55:00.000Z","392.51","393.16","392.11","392.15","-0.1019","-0.1130","268,327"
"2026-05-04T18:00:00.000Z","392.15","392.57","391.88","392.51","0.0918","0.0807","396,326"
"2026-05-04T18:05:00.000Z","392.51","392.88","392.03","392.07","-0.1121","-0.1232","266,066"
"2026-05-04T18:10:00.000Z","392.12","392.12","391.50","391.63","-0.1122","-0.1233","322,701"
"2026-05-04T18:15:00.000Z","391.63","391.67","390.83","390.98","-0.1660","-0.1771","398,842"
"2026-05-04T18:20:00.000Z","390.98","391.80","390.83","391.58","0.1535","0.1424","357,227"
"2026-05-04T18:25:00.000Z","391.56","392.50","391.08","392.42","0.2148","0.2037","333,011"
"2026-05-04T18:30:00.000Z","392.47","392.60","391.43","391.64","-0.1991","-0.2102","329,647"
"2026-05-04T18:35:00.000Z","391.63","391.70","391.00","391.29","-0.0894","-0.1005","297,959"
"2026-05-04T18:40:00.000Z","391.33","391.68","390.98","391.04","-0.0639","-0.0750","244,383"
"2026-05-04T18:45:00.000Z","391.04","391.34","390.63","391.29","0.0639","0.0528","262,325"
"2026-05-04T18:50:00.000Z","391.27","391.99","391.13","391.25","-0.0102","-0.0213","312,089"
"2026-05-04T18:55:00.000Z","391.23","392.95","391.17","392.84","0.4064","0.3953","365,269"
"2026-05-04T19:00:00.000Z","392.84","393.25","392.30","392.66","-0.0458","-0.0569","435,760"
"2026-05-04T19:05:00.000Z","392.64","393.36","392.45","393.07","0.1044","0.0933","363,578"
"2026-05-04T19:10:00.000Z","393.07","393.80","392.84","393.69","0.1565","0.1454","413,357"
"2026-05-04T19:15:00.000Z","393.70","393.86","392.95","393.04","-0.1638","-0.1749","265,988"
"2026-05-04T19:20:00.000Z","393.03","393.35","392.61","392.81","-0.0572","-0.0684","339,057"
"2026-05-04T19:25:00.000Z","392.81","393.47","392.54","393.08","0.0687","0.0576","370,618"
"2026-05-04T19:30:00.000Z","393.11","393.29","392.74","393.01","-0.0178","-0.0289","251,647"
"2026-05-04T19:35:00.000Z","393.02","393.05","392.50","392.55","-0.1183","-0.1294","284,995"
