"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2026-05-06T17:30:00.000Z","205.07","205.38","204.96","205.27","0.0976","0.0905","508,817"
"2026-05-06T17:35:00.000Z","205.27","205.88","205.22","205.47","0.0974","0.0904","873,244"
"2026-05-06T17:40:00.000Z","205.46","205.93","205.38","205.88","0.1993","0.1922","787,275"
"2026-05-06T17:45:00.000Z","205.89","205.97","205.31","205.36","-0.2523","-0.2593","713,994"
"2026-05-06T17:50:00.000Z","205.32","205.65","205.24","205.61","0.1232","0.1162","432,470"
"2026-05-06T17:55:00.000Z","205.62","205.80","205.33","205.45","-0.0780","-0.0850","636,046"
"2026-05-06T18:00:00.000Z","205.45","205.78","205.40","205.75","0.1448","0.1377","548,539"
"2026-05-06T18:05:00.000Z","205.74","206.42","205.74","206.05","0.1458","0.1387","1,434,546"
"2026-05-06T18:10:00.000Z","206.05","206.11","205.71","205.88","-0.0800","-0.0871","918,109"
"2026-05-06T18:15:00.000Z","205.88","206.88","205.85","206.72","0.4052","0.3981","1,163,102"
"2026-05-06T18:20:00.000Z","206.71","206.88","206.59","206.79","0.0367","0.0296","824,950"
"2026-05-06T18:25:00.000Z","206.81","207.21","206.80","207.02","0.1088","0.1018","1,387,941"
"2026-05-06T18:30:00.000Z","207.04","207.25","206.78","207.23","0.1015","0.0945","951,687"
"2026-05-06T18:35:00.000Z","207.24","207.70","207.21","207.68","0.2171","0.2101","1,279,123"
"2026-05-06T18:40:00.000Z","207.68","208.05","207.65","207.69","0.0024","-0.0046","1,651,311"
"2026-05-06T18:45:00.000Z","207.68","207.93","207.10","207.16","-0.2507","-0.2578","1,482,957"
"2026-05-06T18:50:00.000Z","207.13","207.34","206.92","207.33","0.0785","0.0715","1,031,763"
"2026-05-06T18:55:00.000Z","207.32","207.38","206.67","206.70","-0.3029","-0.3099","903,493"
"2026-05-06T19:00:00.000Z","206.69","207.35","206.51","207.34","0.3103","0.3032","1,305,272"
"2026-05-06T19:05:00.000Z","207.34","207.53","207.09","207.30","-0.0194","-0.0265","1,139,504"
"2026-05-06T19:10:00.000Z","207.30","207.49","207.10","207.20","-0.0497","-0.0567","988,286"
"2026-05-06T19:15:00.000Z","207.15","207.39","206.87","207.00","-0.0951","-0.1021","916,090"
"2026-05-06T19:20:00.000Z","207.01","207.29","207.00","207.18","0.0870","0.0799","1,041,430"
"2026-05-06T19:25:00.000Z","207.19","207.77","207.18","207.62","0.2124","0.2053","1,372,170"
"2026-05-06T19:30:00.000Z","207.62","207.64","207.05","207.31","-0.1493","-0.1563","1,244,049"
